name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Spain,2016-10-14,18,10.8,14,18,10.8,14,9.9,77.92,0.45,,8.33,,,,40.7,20.6,231.6,1005.8,46.3,14.5,,,,,2016-10-14T08:24:50,2016-10-14T19:35:53,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-15,18.7,6.7,12.6,18.7,6.1,12.5,6.9,71.45,0,,0,,,,38.9,13.5,189.7,1014.9,15.3,13.5,,,,,2016-10-15T08:25:54,2016-10-15T19:34:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-16,20.1,7.5,13.7,20.1,7.1,13.5,7.5,68.63,0,,0,,,,,8.5,185.7,1018.4,45.4,14.1,,,,,2016-10-16T08:26:58,2016-10-16T19:32:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-17,18.7,12.9,15.5,18.7,12.9,15.5,11.1,75.95,0.52,,4.17,,,,,6.1,241.2,1021.8,67.2,13.5,,,,,2016-10-17T08:28:03,2016-10-17T19:31:23,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-18,19.9,13.3,16.1,19.9,13.3,16.1,12.4,80.33,2.61,,20.83,,,,,16.3,254,1024.4,70.9,12.1,,,,,2016-10-18T08:29:08,2016-10-18T19:29:55,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-19,19,14.2,16.3,19,14.2,16.3,14,86.64,1.24,,25,,,,,7.4,170.4,1020.5,75.9,11,,,,,2016-10-19T08:30:13,2016-10-19T19:28:27,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-20,18.3,13.7,15.6,18.3,13.7,15.6,13.7,89.39,0.54,,8.33,,,,,7.3,176.4,1014.7,72.1,10.9,,,,,2016-10-20T08:31:19,2016-10-20T19:27:01,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-21,18.6,10.7,14.5,18.6,10.7,14.5,11.8,84.6,0,,0,,,1,,9.1,197,1012.4,63.5,11.6,,,,,2016-10-21T08:32:25,2016-10-21T19:25:36,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-22,16.6,13.1,14.6,16.6,13.1,14.7,13.4,92.5,3.97,,33.33,,,,,13.5,207.5,1008.7,79.9,9.5,,,,,2016-10-22T08:33:32,2016-10-22T19:24:11,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-23,15.2,11.9,13.8,15.2,11.9,13.9,12.4,91.01,6.5,,45.83,,,1,88.9,25.5,169.4,1005.9,81.5,12.3,,,,,2016-10-23T08:34:38,2016-10-23T19:22:48,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-24,14.5,10.9,12.3,14.5,10.9,12.3,10.7,90.07,12.25,,62.5,,,,,15.7,201.8,1011.8,75.6,13.7,,,,,2016-10-24T08:35:45,2016-10-24T19:21:26,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-25,19.6,11.9,15.6,19.6,11.9,15.6,12.2,80.66,1.35,,12.5,,,,,15.3,217.2,1017.3,58,14.9,,,,,2016-10-25T08:36:53,2016-10-25T19:20:05,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-26,24.5,12.8,17.7,24.5,12.8,17.7,13.2,76.82,0,,0,,,3,,10.8,271.4,1023,36.3,13.2,,,,,2016-10-26T08:38:00,2016-10-26T19:18:45,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-27,25.3,13.4,18.2,25.3,13.4,18.2,12.3,70.82,0,,0,,,,,10.9,244.7,1025.7,34.5,13,,,,,2016-10-27T08:39:08,2016-10-27T19:17:26,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-28,23.7,12.5,16.9,23.7,12.5,16.9,13.3,80.41,0,,0,,,,,5.3,215.6,1028.9,15.8,12.2,,,,,2016-10-28T08:40:17,2016-10-28T19:16:09,0.98,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-29,23.2,10.8,15.7,23.2,10.8,15.7,9.8,72.7,0,,0,,,,,9.1,208,1027.7,0.6,12.1,,,,,2016-10-29T08:41:25,2016-10-29T19:14:53,1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-30,25.5,5.1,13.8,25.5,5.1,13.6,3,55.12,0,,0,,,,,11.1,211.7,1023.4,0,16,,,,,2016-10-30T07:42:34,2016-10-30T18:13:38,1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-10-31,23.7,4.1,13,23.7,2.3,12.7,2.6,54.92,0,,0,,,,,8.9,185.3,1021.7,1.5,16.1,,,,,2016-10-31T07:43:43,2016-10-31T18:12:25,0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-01,19.3,5.1,11.9,19.3,4.2,11.6,6.1,69,0,,0,,,,,11.3,174.4,1023.8,27.6,15.4,,,,,2016-11-01T07:44:53,2016-11-01T18:11:13,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-02,21.1,8.2,13.9,21.1,8.2,13.9,8.3,71.75,0,,0,,,7,,10.8,177.9,1021.4,22.7,12.7,,,,,2016-11-02T07:46:02,2016-11-02T18:10:02,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-03,20.6,7.8,13.1,20.6,7,13,8.2,74.41,0,,0,,,,31.7,11.1,213.6,1018.8,43.1,12.3,,,,,2016-11-03T07:47:12,2016-11-03T18:08:53,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-04,14.6,9.5,12.5,14.6,9,12.4,11.3,92.42,8.63,,62.5,,,,37.1,14.4,234,1017.8,73.9,10,,,,,2016-11-04T07:48:22,2016-11-04T18:07:45,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-05,14.1,10,12.4,14.1,8.2,12.3,11,91.68,13.96,,87.5,,,,63,34.6,211.1,1008.7,84.7,11.9,,,,,2016-11-05T07:49:32,2016-11-05T18:06:39,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-06,12,4.8,8.5,12,2.2,7.2,2.5,67.56,3.75,,37.5,,,5,,22.5,183.4,1011.3,40.7,15.3,,,,,2016-11-06T07:50:42,2016-11-06T18:05:34,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-07,10.2,2.8,6.3,10.2,1.5,5,0.5,68.28,0.34,,12.5,,,5,38.9,20.9,269.3,1013.9,35.5,15.1,,,,,2016-11-07T07:51:52,2016-11-07T18:04:31,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-08,12,2.4,7.1,12,0,5.4,-0.6,59.66,0,,0,,,4,42.5,21.4,253.4,1021.2,17.2,15.6,,,,,2016-11-08T07:53:03,2016-11-08T18:03:30,0.28,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-09,14,6.5,9.6,14,3.1,8,4.6,71.55,4.99,,29.17,,,4,88.9,29.1,219.6,1021,52.9,15.3,,,,,2016-11-09T07:54:13,2016-11-09T18:02:31,0.34,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-10,13.6,1,7,13.6,-0.6,6.9,2.1,73.45,0,,0,,,,29.5,7.5,173.6,1025.7,3.8,14.8,,,,,2016-11-10T07:55:24,2016-11-10T18:01:33,0.39,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-11,14.8,0.8,7.2,14.8,-0.9,6.8,2.5,74.33,0,,0,,,6,,8,171.8,1026.3,17,13.1,,,,,2016-11-11T07:56:34,2016-11-11T18:00:36,0.43,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-12,13.8,1.7,7.9,13.8,-0.4,7.4,4.3,79.64,0,,0,,,,24.1,7.4,234.3,1024.7,61.7,11.5,,,,,2016-11-12T07:57:44,2016-11-12T17:59:42,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-13,18.2,6.5,11.6,18.2,6.1,11.5,6.7,73.67,0.08,,4.17,,,,,16.9,157,1023.9,33.8,12.5,,,,,2016-11-13T07:58:55,2016-11-13T17:58:49,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-14,15.6,3.4,9.6,15.6,3.2,9.1,2,62.1,0,,0,,,,37.1,17.2,109.2,1026.5,5,15.6,,,,,2016-11-14T08:00:05,2016-11-14T17:57:59,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-15,16.6,2,8.6,16.6,-0.9,7.8,-0.4,56.47,0,,0,,,,,10.8,155.9,1029,0,15.5,,,,,2016-11-15T08:01:15,2016-11-15T17:57:10,0.51,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-16,16.1,1,7.9,16.1,-1,7.5,0.4,61.86,0,,0,,,,,10.6,231.6,1026.8,0.8,15.2,,,,,2016-11-16T08:02:25,2016-11-16T17:56:23,0.53,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-17,17.8,2.3,9.5,17.8,2.3,9.3,4,71.41,0,,0,,,,33.5,8.9,229.5,1021.6,6.9,15.1,,,,,2016-11-17T08:03:34,2016-11-17T17:55:38,0.56,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-18,13.1,3.7,7.9,13.1,2.2,7.6,5.5,85.21,0,,0,,,,,8.3,220,1017.6,37.1,10.9,,,,,2016-11-18T08:04:44,2016-11-18T17:54:55,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-19,12.6,1.4,6.9,12.6,1.2,6.4,4,82.99,0,,0,,,,35.3,14.7,208.2,1017.1,51.2,8.2,,,,,2016-11-19T08:05:53,2016-11-19T17:54:14,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-20,11.7,6.9,8.6,11.7,4.6,7.4,7.9,95.12,11.53,,66.67,,,1,42.5,25.8,182.6,1010.7,86.8,7.9,,,,,2016-11-20T08:07:01,2016-11-20T17:53:34,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-21,12.1,7.8,10.5,12.1,6.6,9.9,7.8,84.18,9.98,,50,,,,55.4,27.6,196.8,1003.2,69.5,13.5,,,,,2016-11-21T08:08:10,2016-11-21T17:52:57,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-22,8.7,4.6,6.9,8.6,4.3,6.4,5.3,89.88,0.47,,20.83,,,,,9.2,167.9,1005.8,72.8,11.4,,,,,2016-11-22T08:09:17,2016-11-22T17:52:23,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-23,8,3.8,6.5,8,2.4,5.6,4.1,85.32,2.08,,50,,,1,,11.7,240.8,1004.7,74.7,13.7,,,,,2016-11-23T08:10:25,2016-11-23T17:51:50,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-24,7.6,2.5,5.1,6.6,0.6,3.6,2.8,86.05,4.14,,33.33,,,6,31.7,16.4,173,1010.1,71.8,12.8,,,,,2016-11-24T08:11:31,2016-11-24T17:51:19,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-25,5.6,2.5,4.3,5.2,1.8,3.2,3.6,94.82,0.71,,37.5,,,12,,14.5,110.4,1012.6,85.5,9.1,,,,,2016-11-25T08:12:37,2016-11-25T17:50:50,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-26,9.9,5.6,7.4,9.2,3.5,6.1,6.9,97.08,12.34,,79.17,,,18,,11.5,57.7,1008.2,90.7,9.6,,,,,2016-11-26T08:13:43,2016-11-26T17:50:24,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08213099999,08223099999,08215099999"
Spain,2016-11-27,10.7,8.5,9.3,10.7,6.8,8.6,7.8,90.54,18.57,,79.17,,,20,,13.8,86.6,1008,89.8,12.8,,,,,2016-11-27T08:14:47,2016-11-27T17:50:00,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-28,13.7,4.9,9.3,13.7,3.6,8.5,5.3,77.47,0.21,,8.33,,,17,31.7,15.1,135.3,1012.3,49.2,14.8,,,,,2016-11-28T08:15:51,2016-11-28T17:49:38,1,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-29,12,3.7,7.9,12,1.8,7.6,5.1,82.85,0.14,,8.33,,,17,,7.5,169.4,1020.7,74.2,15,,,,,2016-11-29T08:16:54,2016-11-29T17:49:18,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-11-30,14,8.3,10.6,14,7.1,10.2,7.1,79.44,2.99,,16.67,,,15,98.3,22.3,79.2,1027.2,73.3,15,,,,,2016-11-30T08:17:56,2016-11-30T17:49:00,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-01,10.7,8.4,9.8,10.7,7.7,9.5,6.4,79.27,2.7,,29.17,,,8,79.6,10,113,1026.4,85.3,15.1,,,,,2016-12-01T08:18:57,2016-12-01T17:48:45,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-02,13.6,5.6,8.8,13.6,4.5,8.8,6.5,85.85,0.45,,4.17,,,10,,6.1,148,1020.4,56.6,11.9,,,,,2016-12-02T08:19:58,2016-12-02T17:48:32,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-03,12.1,3.6,7.6,12.1,1.3,7.1,5.7,88.71,0.22,,8.33,,,10,,12,91.6,1014.2,68.1,9,,,,,2016-12-03T08:20:57,2016-12-03T17:48:21,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-04,11,9.2,10.2,11,7.2,9.6,9.2,93.59,16.59,,83.33,,,2,,17.6,110.1,1012.3,90.3,10.6,,,,,2016-12-04T08:21:55,2016-12-04T17:48:12,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-05,13.7,9.5,11.4,13.7,8,11.1,8.3,81.86,1.72,,16.67,,,,,10.6,113.7,1018.5,75.7,14.6,,,,,2016-12-05T08:22:51,2016-12-05T17:48:06,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-06,14.4,5.6,9,14.4,4.5,8.5,5.9,81.76,0,,0,,,,,10.1,225.7,1027.5,10.8,14.4,,,,,2016-12-06T08:23:47,2016-12-06T17:48:02,0.2,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Spain,2016-12-07,14.3,3,7.5,14.3,2.4,7.2,5.7,89.21,0,,0,,,1,,8.5,204.6,1031.3,14.3,7.9,,,,,2016-12-07T08:24:41,2016-12-07T17:48:00,0.26,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-08,12.5,4,7.3,12.5,2,7.1,5.1,87.01,0,,0,,,14,,8.3,158.9,1034.6,49.2,7.7,,,,,2016-12-08T08:25:34,2016-12-08T17:48:01,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-09,14.1,3.5,8,14.1,3.5,7.8,5.5,84.9,0,,0,,,,,8.3,143.7,1034.1,44.5,11.1,,,,,2016-12-09T08:26:26,2016-12-09T17:48:04,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-10,14.7,6.6,9.9,14.7,6.6,9.8,7.4,85.62,0,,0,,,,31.7,9.2,168.3,1029.7,49.1,12.8,,,,,2016-12-10T08:27:16,2016-12-10T17:48:09,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-11,14.8,2.5,7.2,14.8,1.6,6.9,4.9,87.11,0,,0,,,,25.9,8,225.4,1028,12.2,8.4,,,,,2016-12-11T08:28:04,2016-12-11T17:48:16,0.45,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-12,10.8,3.4,5.5,10.8,3.4,5.4,4.9,96.59,0.05,,4.17,,,,,7.4,112.7,1025.7,49.3,1.7,,,,,2016-12-12T08:28:52,2016-12-12T17:48:26,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-13,9.8,1.9,5.1,9.8,0.4,4.8,4.4,95.34,0,,0,,,,,8.2,104.5,1025.9,67.5,3.7,,,,,2016-12-13T08:29:37,2016-12-13T17:48:38,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-14,9.1,3.7,6.8,9.1,3.7,6.5,5.4,91.23,2.25,,20.83,,,9,,10.2,130.2,1022.5,82.1,7.6,,,,,2016-12-14T08:30:21,2016-12-14T17:48:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-15,10,7.3,8.1,9,6.2,7.6,6.8,91.71,3.29,,45.83,,,10,31.7,9.3,149,1021.5,88.9,6.5,,,,,2016-12-15T08:31:03,2016-12-15T17:49:09,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-16,8.7,6.7,7.7,7.7,5.1,6.2,6.5,92.54,4.81,,66.67,,,8,,14,77.8,1018.3,83.5,9.1,,,,,2016-12-16T08:31:43,2016-12-16T17:49:27,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-17,12.1,8.2,9.7,12.1,5.3,7.9,5,72.65,0.14,,4.17,,,18,48.2,23.2,26.8,1028.9,44.9,15.7,,,,,2016-12-17T08:32:22,2016-12-17T17:49:48,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-18,10.8,4.9,7.5,10.8,1.3,5,1.8,67.22,0,,0,,,14,44.6,21,33.9,1028.7,19.8,15.7,,,,,2016-12-18T08:32:59,2016-12-18T17:50:11,0.63,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-19,10.8,2.1,6.3,10.8,0.7,4.2,0.3,66.14,0.23,,12.5,,,14,37.1,23.4,77.8,1018.6,37.1,15.7,,,,,2016-12-19T08:33:33,2016-12-19T17:50:36,0.68,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-20,9.7,-1.2,4,9.6,-2.5,3.6,-0.1,75.72,0,,0,,,11,,9.9,205.8,1021.8,50.1,14.3,,,,,2016-12-20T08:34:06,2016-12-20T17:51:03,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-21,13.3,1,6.9,13.3,0.9,6.3,1.9,72.15,0,,0,,,10,,11.1,186.7,1028.6,29.5,14.6,,,,,2016-12-21T08:34:37,2016-12-21T17:51:32,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-22,12.3,1.1,5.9,12.3,0.5,5.6,2.7,81.3,0,,0,,,10,,8,132.9,1035.2,27.9,13.4,,,,,2016-12-22T08:35:06,2016-12-22T17:52:04,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-23,13.7,1.3,6.5,13.7,-0.7,5.7,3.7,84.05,0,,0,,,6,,8.5,249.8,1037.9,12.2,11.7,,,,,2016-12-23T08:35:33,2016-12-23T17:52:37,0.87,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-24,14,1.7,6.7,14,-1.5,5.8,2.8,78.59,0,,0,,,5,,12.9,172.1,1038.9,1.1,12.6,,,,,2016-12-24T08:35:58,2016-12-24T17:53:12,0.91,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2016-12-25,13,1.4,5.5,13,0.8,4.9,2.8,84.42,0,,0,,,6,,11.2,267.8,1036.5,31.1,12,,,,,2016-12-25T08:36:21,2016-12-25T17:53:50,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
